machine_id,cycle,health_score,status,timestamp,temperature_celsius,vibration_hz,pressure_psi,rotation_rpm
MACHINE-001,482,75.79223480240536,Warning,2025-10-21T11:33:07.573855Z,84.47,74.05,91.9,1403.14
MACHINE-001,483,75.74413299218078,Warning,2025-10-21T11:33:07.573855Z,85.5,69.54,90.78,1504.11
MACHINE-001,484,75.70031224586951,Warning,2025-10-21T11:33:07.573855Z,87.65,72.6,87.47,1511.9
MACHINE-001,485,75.65863807383653,Warning,2025-10-21T11:33:07.574872Z,80.79,64.07,94.25,1521.66
MACHINE-001,486,75.60637068421127,Warning,2025-10-21T11:33:07.574872Z,84.73,72.41,95.99,1370.83
MACHINE-001,487,75.5493598845377,Warning,2025-10-21T11:33:07.574872Z,86.23,68.07,94.4,1444.53
MACHINE-001,488,75.49732078561726,Warning,2025-10-21T11:33:07.574872Z,86.33,83.46,94.33,1510.9
MACHINE-001,489,75.43866875394127,Warning,2025-10-21T11:33:07.574872Z,83.98,76.45,88.04,1444.22
MACHINE-001,490,75.38663294541495,Warning,2025-10-21T11:33:07.574872Z,81.69,67.46,92.91,1420.53
MACHINE-001,491,75.34156556944666,Warning,2025-10-21T11:33:07.574872Z,88.94,67.18,91.87,1412.84
MACHINE-001,492,75.2879131598653,Warning,2025-10-21T11:33:07.574872Z,85.9,80.54,83.1,1465.77
MACHINE-001,493,75.22875586936425,Warning,2025-10-21T11:33:07.574872Z,84.58,75.76,91.53,1575.8
MACHINE-001,494,75.17998239369429,Warning,2025-10-21T11:33:07.574872Z,87.36,83.17,90.13,1376.69
MACHINE-001,495,75.1389933925066,Warning,2025-10-21T11:33:07.574872Z,88.0,86.35,81.85,1360.69
MACHINE-001,496,75.09297962203688,Warning,2025-10-21T11:33:07.574872Z,87.92,78.33,89.62,1519.51
MACHINE-001,497,75.04820976162864,Warning,2025-10-21T11:33:07.574872Z,85.54,70.0,86.33,1355.73
MACHINE-001,498,75.0062113137955,Warning,2025-10-21T11:33:07.574872Z,90.04,83.29,93.8,1490.99
MACHINE-001,499,74.95555511488418,Warning,2025-10-21T11:33:07.574872Z,83.86,75.56,87.26,1542.93
MACHINE-001,500,74.895678797792,Warning,2025-10-21T11:33:07.574872Z,86.5,86.09,93.98,1531.95
MACHINE-001,501,74.84863134899967,Warning,2025-10-21T11:33:07.574872Z,85.73,80.49,88.89,1456.84
MACHINE-001,502,74.7978849522882,Warning,2025-10-21T11:33:07.574872Z,87.09,76.91,87.27,1573.11
MACHINE-001,503,74.75608756087532,Warning,2025-10-21T11:33:07.574872Z,82.91,78.89,92.01,1462.41
MACHINE-001,504,74.69851588903572,Warning,2025-10-21T11:33:07.574872Z,81.01,75.34,90.78,1339.68
MACHINE-001,505,74.64426467049036,Warning,2025-10-21T11:33:07.574872Z,86.03,75.14,88.3,1490.47
MACHINE-001,506,74.59862395479061,Warning,2025-10-21T11:33:07.574872Z,84.43,77.75,88.95,1490.27
MACHINE-001,507,74.55139103929368,Warning,2025-10-21T11:33:07.574872Z,85.06,71.24,87.51,1291.87
MACHINE-001,508,74.50923836321738,Warning,2025-10-21T11:33:07.574872Z,83.37,78.93,89.22,1439.63
MACHINE-001,509,74.4631948888088,Warning,2025-10-21T11:33:07.574872Z,85.42,69.5,88.48,1485.68
MACHINE-001,510,74.42117408910241,Warning,2025-10-21T11:33:07.574872Z,85.51,72.6,91.38,1491.44
MACHINE-001,511,74.36889276558153,Warning,2025-10-21T11:33:07.574872Z,85.68,74.47,90.94,1440.87
MACHINE-001,512,74.3288172420969,Warning,2025-10-21T11:33:07.574872Z,86.52,74.48,89.86,1343.69
MACHINE-001,513,74.27638476542928,Warning,2025-10-21T11:33:07.574872Z,84.94,68.41,95.95,1393.86
MACHINE-001,514,74.22096480747895,Warning,2025-10-21T11:33:07.574872Z,84.12,66.05,93.57,1584.36
MACHINE-001,515,74.17212610006969,Warning,2025-10-21T11:33:07.574872Z,84.95,67.5,81.7,1499.73
MACHINE-001,516,74.11772624092372,Warning,2025-10-21T11:33:07.574872Z,83.54,72.4,90.54,1470.6
MACHINE-001,517,74.07607429823607,Warning,2025-10-21T11:33:07.574872Z,85.74,73.52,91.9,1428.32
MACHINE-001,518,74.01800267124696,Warning,2025-10-21T11:33:07.574872Z,83.57,65.03,91.9,1418.03
MACHINE-001,519,73.96580541704148,Warning,2025-10-21T11:33:07.574872Z,87.52,77.47,84.67,1421.8
MACHINE-001,520,73.92540760682552,Warning,2025-10-21T11:33:07.574872Z,83.82,86.33,93.59,1499.75
MACHINE-001,521,73.88240455244342,Warning,2025-10-21T11:33:07.574872Z,86.61,75.71,89.55,1404.05
MACHINE-001,522,73.8349657615255,Warning,2025-10-21T11:33:07.574872Z,81.85,76.15,94.38,1507.14
MACHINE-001,523,73.78514754863883,Warning,2025-10-21T11:33:07.574872Z,85.14,77.95,88.92,1485.29
MACHINE-001,524,73.73384977865778,Warning,2025-10-21T11:33:07.574872Z,84.07,79.17,89.11,1384.88
MACHINE-001,525,73.68177538376366,Warning,2025-10-21T11:33:07.574872Z,84.79,78.45,93.28,1515.43
MACHINE-001,526,73.63310804528031,Warning,2025-10-21T11:33:07.574872Z,83.48,93.41,85.63,1507.25
MACHINE-001,527,73.59237587433267,Warning,2025-10-21T11:33:07.574872Z,81.94,79.25,83.35,1395.74
MACHINE-001,528,73.54420583926257,Warning,2025-10-21T11:33:07.574872Z,85.23,72.16,93.77,1452.91
MACHINE-001,529,73.4920796091154,Warning,2025-10-21T11:33:07.574872Z,87.73,69.43,84.02,1393.44
MACHINE-001,530,73.44552992345781,Warning,2025-10-21T11:33:07.574872Z,87.29,82.67,89.15,1439.57
MACHINE-001,531,73.39502362722646,Warning,2025-10-21T11:33:07.574872Z,87.99,73.24,88.56,1432.55
MACHINE-001,532,73.33818304204753,Warning,2025-10-21T11:33:07.574872Z,86.61,78.88,87.78,1383.31
MACHINE-001,533,73.28732463005794,Warning,2025-10-21T11:33:07.574872Z,88.2,69.67,96.75,1487.56
MACHINE-001,534,73.24628523789262,Warning,2025-10-21T11:33:07.574872Z,85.49,68.67,87.15,1454.61
MACHINE-001,535,73.20207897196755,Warning,2025-10-21T11:33:07.574872Z,81.32,66.24,89.31,1480.28
MACHINE-001,536,73.14969364368659,Warning,2025-10-21T11:33:07.574872Z,86.27,75.74,88.56,1439.8
MACHINE-001,537,73.09207503949486,Warning,2025-10-21T11:33:07.574872Z,84.84,77.26,93.28,1505.06
MACHINE-001,538,73.05096814385732,Warning,2025-10-21T11:33:07.574872Z,89.11,71.06,88.65,1537.01
MACHINE-001,539,72.99970965805197,Warning,2025-10-21T11:33:07.574872Z,88.97,78.57,89.76,1468.07
MACHINE-001,540,72.94397127965689,Warning,2025-10-21T11:33:07.574872Z,81.59,81.58,89.86,1395.15
MACHINE-001,541,72.88447951132076,Warning,2025-10-21T11:33:07.574872Z,86.96,83.94,85.85,1416.01
MACHINE-001,542,72.8399216641811,Warning,2025-10-21T11:33:07.574872Z,82.56,68.2,88.89,1379.35
MACHINE-001,543,72.79956141479654,Warning,2025-10-21T11:33:07.574872Z,85.53,78.49,87.15,1432.79
MACHINE-001,544,72.7571057186045,Warning,2025-10-21T11:33:07.574872Z,88.49,66.83,90.41,1406.19
MACHINE-001,545,72.70538128593851,Warning,2025-10-21T11:33:07.574872Z,82.47,79.95,90.6,1424.32
MACHINE-001,546,72.6543175888459,Warning,2025-10-21T11:33:07.574872Z,81.09,78.2,88.85,1445.65
MACHINE-001,547,72.59810462388985,Warning,2025-10-21T11:33:07.575853Z,88.68,76.22,93.17,1429.5
MACHINE-001,548,72.54637280203718,Warning,2025-10-21T11:33:07.575853Z,86.98,73.58,92.55,1376.14
MACHINE-001,549,72.49750376946045,Warning,2025-10-21T11:33:07.575853Z,84.97,72.44,87.06,1515.85
MACHINE-001,550,72.44497003172262,Warning,2025-10-21T11:33:07.575853Z,83.95,77.65,91.07,1459.42
MACHINE-001,551,72.38595793827449,Warning,2025-10-21T11:33:07.575853Z,81.97,70.23,88.04,1540.99
MACHINE-001,552,72.34293535624433,Warning,2025-10-21T11:33:07.575853Z,85.18,83.16,81.1,1530.79
MACHINE-001,553,72.29779365692808,Warning,2025-10-21T11:33:07.575853Z,86.09,81.83,86.89,1455.61
MACHINE-001,554,72.2564427137034,Warning,2025-10-21T11:33:07.575853Z,84.66,63.21,92.89,1463.85
MACHINE-001,555,72.19669617578452,Warning,2025-10-21T11:33:07.575853Z,86.22,71.85,82.6,1508.91
MACHINE-001,556,72.15512470361801,Warning,2025-10-21T11:33:07.575853Z,87.04,69.8,88.62,1487.18
MACHINE-001,557,72.10541156917971,Warning,2025-10-21T11:33:07.575853Z,86.59,71.72,89.1,1353.45
MACHINE-001,558,72.05477049383684,Warning,2025-10-21T11:33:07.575853Z,87.28,85.62,97.03,1381.08
MACHINE-001,559,72.0139786783249,Warning,2025-10-21T11:33:07.575853Z,84.92,75.5,83.84,1454.6
MACHINE-001,560,71.9615900811337,Warning,2025-10-21T11:33:07.575853Z,80.37,75.04,90.3,1432.82
MACHINE-001,561,71.91606564823529,Warning,2025-10-21T11:33:07.575853Z,83.07,65.92,86.94,1470.99
MACHINE-001,562,71.87469750240635,Warning,2025-10-21T11:33:07.575853Z,85.73,79.01,81.05,1504.32
MACHINE-001,563,71.82242382293735,Warning,2025-10-21T11:33:07.575853Z,87.07,84.49,87.59,1414.65
MACHINE-001,564,71.7701901759486,Warning,2025-10-21T11:33:07.575853Z,89.53,73.08,90.63,1428.85
MACHINE-001,565,71.72238860325889,Warning,2025-10-21T11:33:07.575853Z,78.32,78.09,94.94,1380.25
MACHINE-001,566,71.67839719737415,Warning,2025-10-21T11:33:07.575853Z,86.9,73.57,87.08,1423.9
MACHINE-001,567,71.6281468990277,Warning,2025-10-21T11:33:07.575853Z,85.97,78.64,90.99,1494.88
MACHINE-001,568,71.57037954891798,Warning,2025-10-21T11:33:07.575853Z,86.03,79.09,83.74,1477.14
MACHINE-001,569,71.52457613806168,Warning,2025-10-21T11:33:07.575853Z,81.67,74.98,89.3,1492.3
MACHINE-001,570,71.48293692091205,Warning,2025-10-21T11:33:07.575853Z,86.85,79.72,91.83,1359.68
MACHINE-001,571,71.42401840975377,Warning,2025-10-21T11:33:07.575853Z,91.24,82.32,88.38,1518.51
MACHINE-001,572,71.38188229488073,Warning,2025-10-21T11:33:07.575853Z,91.28,80.2,92.04,1436.51
MACHINE-001,573,71.34153771934098,Warning,2025-10-21T11:33:07.575853Z,87.99,79.17,84.19,1324.23
MACHINE-001,574,71.28260280030014,Warning,2025-10-21T11:33:07.575853Z,85.04,69.09,94.26,1548.67
MACHINE-001,575,71.23662701669042,Warning,2025-10-21T11:33:07.575853Z,85.96,78.57,91.53,1289.97
MACHINE-001,576,71.18588794635109,Warning,2025-10-21T11:33:07.575853Z,91.65,87.61,86.69,1303.7
MACHINE-001,577,71.14499557675539,Warning,2025-10-21T11:33:07.575853Z,84.64,68.45,81.08,1414.92
MACHINE-001,578,71.08523596012759,Warning,2025-10-21T11:33:07.575853Z,83.27,81.14,92.99,1506.66
MACHINE-001,579,71.03938650872658,Warning,2025-10-21T11:33:07.575853Z,86.32,87.44,91.43,1427.54
MACHINE-001,580,70.98221486447909,Warning,2025-10-21T11:33:07.575853Z,85.03,82.72,85.98,1521.3
MACHINE-001,581,70.92283842631993,Warning,2025-10-21T11:33:07.575853Z,89.09,87.67,94.7,1346.38
MACHINE-001,582,70.86486353052182,Warning,2025-10-21T11:33:07.575853Z,83.09,75.49,90.71,1503.72
MACHINE-001,583,70.81149507349222,Warning,2025-10-21T11:33:07.575853Z,85.61,77.65,90.09,1405.33
MACHINE-001,584,70.76075042049202,Warning,2025-10-21T11:33:07.575853Z,87.12,84.5,86.97,1391.54
MACHINE-001,585,70.70919917159193,Warning,2025-10-21T11:33:07.575853Z,86.26,82.37,81.58,1528.0
MACHINE-001,586,70.65373573645788,Warning,2025-10-21T11:33:07.575853Z,88.18,81.9,90.33,1435.07
MACHINE-001,587,70.60611688571402,Warning,2025-10-21T11:33:07.575853Z,87.0,74.97,92.29,1320.71
MACHINE-001,588,70.56527407948086,Warning,2025-10-21T11:33:07.575853Z,83.18,81.36,88.63,1408.84
MACHINE-001,589,70.50789851812351,Warning,2025-10-21T11:33:07.575853Z,85.05,85.18,84.57,1448.95
MACHINE-001,590,70.44945815860275,Warning,2025-10-21T11:33:07.575853Z,85.22,77.34,84.89,1431.42
MACHINE-001,591,70.40051168958956,Warning,2025-10-21T11:33:07.575853Z,84.94,82.16,83.5,1460.19
MACHINE-001,592,70.34818122727407,Warning,2025-10-21T11:33:07.575853Z,88.03,71.78,89.78,1473.25
MACHINE-001,593,70.29225185935532,Warning,2025-10-21T11:33:07.575853Z,85.57,76.58,89.74,1503.54
MACHINE-001,594,70.24476475840818,Warning,2025-10-21T11:33:07.575853Z,89.91,66.07,87.77,1384.93
MACHINE-001,595,70.18686535480565,Warning,2025-10-21T11:33:07.575853Z,85.88,80.88,83.29,1510.54
MACHINE-001,596,70.12737844962066,Warning,2025-10-21T11:33:07.575853Z,86.67,78.06,93.97,1437.85
MACHINE-001,597,70.07805355897881,Warning,2025-10-21T11:33:07.575853Z,90.37,78.34,83.24,1440.12
MACHINE-001,598,70.03106902684432,Warning,2025-10-21T11:33:07.575853Z,88.39,87.25,91.61,1365.29
MACHINE-001,599,69.97407516544887,Warning,2025-10-21T11:33:07.575853Z,84.03,84.3,88.97,1431.65
MACHINE-001,600,69.92032429531169,Warning,2025-10-21T11:33:07.575853Z,86.86,76.17,83.74,1466.24
MACHINE-001,601,69.87407798655057,Warning,2025-10-21T11:33:07.575853Z,83.34,78.95,86.19,1499.44
MACHINE-001,602,69.82203183607588,Warning,2025-10-21T11:33:07.575853Z,84.13,75.32,86.77,1487.39
MACHINE-001,603,69.7693982476608,Warning,2025-10-21T11:33:07.575853Z,87.18,79.22,84.13,1485.82
MACHINE-001,604,69.71015298709493,Warning,2025-10-21T11:33:07.575853Z,89.44,85.1,84.58,1448.89
MACHINE-001,605,69.65610052276841,Warning,2025-10-21T11:33:07.575853Z,81.51,79.81,85.61,1439.85
MACHINE-001,606,69.60958659798794,Warning,2025-10-21T11:33:07.575853Z,86.32,96.92,90.41,1431.46
MACHINE-001,607,69.56098350408627,Warning,2025-10-21T11:33:07.575853Z,83.06,82.86,90.46,1548.64
MACHINE-001,608,69.5072168862015,Warning,2025-10-21T11:33:07.575853Z,84.96,72.55,89.68,1627.59
MACHINE-001,609,69.46201581639667,Warning,2025-10-21T11:33:07.575853Z,85.09,76.38,80.15,1349.22
MACHINE-001,610,69.41197682805392,Warning,2025-10-21T11:33:07.576856Z,88.11,86.24,88.82,1381.71
MACHINE-001,611,69.35876888434143,Warning,2025-10-21T11:33:07.576856Z,81.42,87.6,91.54,1540.89
MACHINE-001,612,69.30627270174945,Warning,2025-10-21T11:33:07.576856Z,85.19,80.88,90.02,1504.09
MACHINE-001,613,69.26197717478337,Warning,2025-10-21T11:33:07.576856Z,85.25,81.79,79.47,1464.39
MACHINE-001,614,69.20748305450215,Warning,2025-10-21T11:33:07.576856Z,81.66,71.24,82.73,1541.56
MACHINE-001,615,69.16387447360758,Warning,2025-10-21T11:33:07.576856Z,85.7,80.3,86.12,1463.4
MACHINE-001,616,69.10885845418142,Warning,2025-10-21T11:33:07.576856Z,86.67,79.07,91.14,1366.35
MACHINE-001,617,69.06701442680529,Warning,2025-10-21T11:33:07.576856Z,84.33,82.36,84.39,1432.2
MACHINE-001,618,69.0219786818674,Warning,2025-10-21T11:33:07.576856Z,82.24,86.54,84.43,1422.59
MACHINE-001,619,68.97927238325207,Warning,2025-10-21T11:33:07.576856Z,87.02,80.11,88.03,1439.07
MACHINE-001,620,68.92841193639602,Warning,2025-10-21T11:33:07.576856Z,87.97,79.69,85.51,1445.83
MACHINE-001,621,68.87196401808396,Warning,2025-10-21T11:33:07.576856Z,82.99,76.3,82.97,1368.1
MACHINE-001,622,68.821509986986,Warning,2025-10-21T11:33:07.576856Z,86.97,84.07,91.06,1454.49
MACHINE-001,623,68.77310602378111,Warning,2025-10-21T11:33:07.576856Z,84.81,98.72,83.66,1476.79
MACHINE-001,624,68.73141270020176,Warning,2025-10-21T11:33:07.576856Z,84.19,88.91,83.5,1329.0
MACHINE-001,625,68.6748390743791,Warning,2025-10-21T11:33:07.576856Z,86.46,80.42,84.93,1484.57
MACHINE-001,626,68.62777501008972,Warning,2025-10-21T11:33:07.576856Z,87.7,90.52,89.18,1441.36
MACHINE-001,627,68.56820593696419,Warning,2025-10-21T11:33:07.576856Z,86.59,82.01,85.02,1356.78
MACHINE-001,628,68.51536987505082,Warning,2025-10-21T11:33:07.576856Z,85.73,82.06,87.8,1486.12
MACHINE-001,629,68.4595654358883,Warning,2025-10-21T11:33:07.576856Z,86.28,87.82,87.71,1491.75
MACHINE-001,630,68.4141986445836,Warning,2025-10-21T11:33:07.576856Z,92.39,83.89,85.32,1430.26
MACHINE-001,631,68.36953747120579,Warning,2025-10-21T11:33:07.576856Z,84.2,86.93,90.95,1459.96
MACHINE-001,632,68.31835105936551,Warning,2025-10-21T11:33:07.576856Z,88.0,75.96,88.89,1501.38
MACHINE-001,633,68.26847521759858,Warning,2025-10-21T11:33:07.576856Z,88.5,86.03,83.87,1276.36
MACHINE-001,634,68.22664976385434,Warning,2025-10-21T11:33:07.576856Z,86.73,73.28,82.17,1462.93
MACHINE-001,635,68.1685739430093,Warning,2025-10-21T11:33:07.576856Z,85.54,85.25,88.22,1466.15
MACHINE-001,636,68.10995721456855,Warning,2025-10-21T11:33:07.576856Z,84.46,94.38,85.46,1494.42
MACHINE-001,637,68.05354499391082,Warning,2025-10-21T11:33:07.576856Z,88.77,92.94,84.31,1513.2
MACHINE-001,638,68.00215530001972,Warning,2025-10-21T11:33:07.576856Z,85.74,85.57,88.28,1428.79
MACHINE-001,639,67.95552937257301,Warning,2025-10-21T11:33:07.576856Z,84.72,74.78,88.01,1336.94
MACHINE-001,640,67.90725866600542,Warning,2025-10-21T11:33:07.576856Z,86.27,91.29,88.31,1455.56
MACHINE-001,641,67.85436020639007,Warning,2025-10-21T11:33:07.576856Z,85.68,75.33,89.62,1478.66
MACHINE-001,642,67.80234740002761,Warning,2025-10-21T11:33:07.576856Z,84.18,83.74,79.53,1456.42
MACHINE-001,643,67.74459157547182,Warning,2025-10-21T11:33:07.576856Z,82.57,82.92,89.61,1406.8
MACHINE-001,644,67.69015868548865,Warning,2025-10-21T11:33:07.576856Z,82.64,78.82,88.16,1406.15
MACHINE-001,645,67.6310264811476,Warning,2025-10-21T11:33:07.576856Z,90.8,84.79,85.96,1355.53
MACHINE-001,646,67.5771065792651,Warning,2025-10-21T11:33:07.576856Z,87.31,80.91,81.91,1417.87
MACHINE-001,647,67.52246240566033,Warning,2025-10-21T11:33:07.576856Z,89.95,77.59,86.84,1476.91
MACHINE-001,648,67.48233110307585,Warning,2025-10-21T11:33:07.576856Z,86.66,80.07,86.2,1443.11
MACHINE-001,649,67.43666379348794,Warning,2025-10-21T11:33:07.576856Z,83.21,74.66,86.16,1521.39
MACHINE-001,650,67.38795354910316,Warning,2025-10-21T11:33:07.576856Z,87.42,67.34,87.69,1429.54
MACHINE-001,651,67.32796735940666,Warning,2025-10-21T11:33:07.576856Z,84.7,89.89,86.59,1439.0
MACHINE-001,652,67.28164730870625,Warning,2025-10-21T11:33:07.576856Z,86.26,82.0,85.67,1425.11
MACHINE-001,653,67.2254246832059,Warning,2025-10-21T11:33:07.576856Z,82.14,86.3,88.12,1379.86
MACHINE-001,654,67.16635425067486,Warning,2025-10-21T11:33:07.576856Z,88.14,81.14,87.08,1464.05
MACHINE-001,655,67.11739677247212,Warning,2025-10-21T11:33:07.576856Z,83.77,75.28,78.95,1336.95
MACHINE-001,656,67.06795967968154,Warning,2025-10-21T11:33:07.576856Z,85.89,77.45,91.41,1513.04
MACHINE-001,657,67.0227780361602,Warning,2025-10-21T11:33:07.576856Z,84.11,75.42,90.38,1423.69
MACHINE-001,658,66.9767391914305,Warning,2025-10-21T11:33:07.576856Z,88.79,92.16,87.64,1524.01
MACHINE-001,659,66.9201971747749,Warning,2025-10-21T11:33:07.576856Z,83.28,81.4,87.86,1342.45
MACHINE-001,660,66.8688159646342,Warning,2025-10-21T11:33:07.576856Z,83.32,75.31,91.4,1440.85
MACHINE-001,661,66.80921870763036,Warning,2025-10-21T11:33:07.576856Z,90.3,79.4,85.41,1336.26
MACHINE-001,662,66.7625341525804,Warning,2025-10-21T11:33:07.576856Z,85.37,80.53,82.02,1469.13
MACHINE-001,663,66.7206530470986,Warning,2025-10-21T11:33:07.576856Z,87.09,88.97,91.66,1443.54
MACHINE-001,664,66.6799686905194,Warning,2025-10-21T11:33:07.576856Z,82.6,81.81,80.73,1466.49
MACHINE-001,665,66.63596974232064,Warning,2025-10-21T11:33:07.576856Z,84.23,76.64,91.68,1445.31
MACHINE-001,666,66.59592786246552,Warning,2025-10-21T11:33:07.576856Z,85.93,84.41,87.36,1436.56
MACHINE-001,667,66.5527503255043,Warning,2025-10-21T11:33:07.576856Z,88.76,85.7,84.88,1415.26
MACHINE-001,668,66.51082685842265,Warning,2025-10-21T11:33:07.576856Z,82.33,77.24,85.67,1488.84
MACHINE-001,669,66.46961743863388,Warning,2025-10-21T11:33:07.576856Z,88.77,77.18,82.14,1428.56
MACHINE-001,670,66.41431012469863,Warning,2025-10-21T11:33:07.576856Z,86.45,81.94,84.9,1341.1
MACHINE-001,671,66.35509468102752,Warning,2025-10-21T11:33:07.576856Z,85.63,77.87,90.96,1494.78
MACHINE-001,672,66.30413612680714,Warning,2025-10-21T11:33:07.576856Z,89.31,87.76,90.42,1373.59
MACHINE-001,673,66.26053791644341,Warning,2025-10-21T11:33:07.576856Z,87.77,84.16,81.68,1487.09
MACHINE-001,674,66.21844102243452,Warning,2025-10-21T11:33:07.576856Z,82.99,78.61,86.52,1479.67
MACHINE-001,675,66.17319902468726,Warning,2025-10-21T11:33:07.577857Z,87.15,81.16,82.88,1429.34
MACHINE-001,676,66.11862180180255,Warning,2025-10-21T11:33:07.577857Z,87.13,87.98,88.84,1435.13
MACHINE-001,677,66.06240747935598,Warning,2025-10-21T11:33:07.577857Z,86.26,83.92,90.29,1351.77
MACHINE-001,678,66.00307944916999,Warning,2025-10-21T11:33:07.577857Z,86.76,89.2,92.87,1422.28
MACHINE-001,679,65.95816923911286,Warning,2025-10-21T11:33:07.577857Z,85.38,81.42,90.67,1447.66
MACHINE-001,680,65.91228455808817,Warning,2025-10-21T11:33:07.577857Z,90.47,90.9,81.58,1405.81
MACHINE-001,681,65.85644051969224,Warning,2025-10-21T11:33:07.577857Z,86.5,84.74,82.72,1457.74
MACHINE-001,682,65.80474270513861,Warning,2025-10-21T11:33:07.577857Z,85.66,81.08,85.71,1417.3
MACHINE-001,683,65.75926291780706,Warning,2025-10-21T11:33:07.577857Z,84.79,90.48,87.33,1384.18
MACHINE-001,684,65.70540798013435,Warning,2025-10-21T11:33:07.577857Z,88.49,81.88,92.11,1323.76
MACHINE-001,685,65.64778046010512,Warning,2025-10-21T11:33:07.577857Z,88.77,84.47,83.33,1367.67
MACHINE-001,686,65.59470867717314,Warning,2025-10-21T11:33:07.577857Z,84.27,98.92,87.32,1404.54
MACHINE-001,687,65.54014624035895,Warning,2025-10-21T11:33:07.577857Z,84.98,83.32,84.86,1366.38
MACHINE-001,688,65.48416656109696,Warning,2025-10-21T11:33:07.577857Z,89.11,82.71,88.07,1332.51
MACHINE-001,689,65.43068708405718,Warning,2025-10-21T11:33:07.577857Z,83.01,90.33,89.23,1324.94
MACHINE-001,690,65.37540700192368,Warning,2025-10-21T11:33:07.577857Z,87.15,80.37,80.91,1466.41
MACHINE-001,691,65.3316702615415,Warning,2025-10-21T11:33:07.577857Z,89.8,65.33,87.13,1397.41
MACHINE-001,692,65.2914838070989,Warning,2025-10-21T11:33:07.577857Z,89.04,82.87,81.3,1355.91
MACHINE-001,693,65.23338009573163,Warning,2025-10-21T11:33:07.577857Z,87.4,91.1,83.68,1330.57
MACHINE-001,694,65.18673467816527,Warning,2025-10-21T11:33:07.577857Z,82.03,86.06,87.69,1499.77
MACHINE-001,695,65.12877566511796,Warning,2025-10-21T11:33:07.577857Z,89.51,90.34,85.77,1489.1
MACHINE-001,696,65.08668906441758,Warning,2025-10-21T11:33:07.577857Z,87.63,79.62,86.33,1351.32
MACHINE-001,697,65.0462875921126,Warning,2025-10-21T11:33:07.577857Z,87.41,87.28,83.04,1335.65
MACHINE-001,698,64.993600810656,Warning,2025-10-21T11:33:07.577857Z,81.53,82.0,83.06,1397.02
MACHINE-001,699,64.95294818401855,Warning,2025-10-21T11:33:07.577857Z,82.5,84.44,87.26,1445.06
MACHINE-001,700,64.89716883961574,Warning,2025-10-21T11:33:07.577857Z,83.02,98.14,85.8,1338.44
MACHINE-001,701,64.85232602102084,Warning,2025-10-21T11:33:07.577857Z,89.9,69.61,85.34,1542.4
MACHINE-001,702,64.7961849959266,Warning,2025-10-21T11:33:07.577857Z,82.58,81.05,89.79,1401.22
MACHINE-001,703,64.75266296458577,Warning,2025-10-21T11:33:07.577857Z,91.32,79.61,84.59,1390.99
MACHINE-001,704,64.69545556420886,Warning,2025-10-21T11:33:07.577857Z,84.36,78.91,82.3,1378.67
MACHINE-001,705,64.65006225125877,Warning,2025-10-21T11:33:07.577857Z,87.2,87.78,84.96,1371.04
MACHINE-001,706,64.6013904067954,Warning,2025-10-21T11:33:07.577857Z,87.4,84.09,90.96,1435.09
MACHINE-001,707,64.56009091979905,Warning,2025-10-21T11:33:07.577857Z,84.05,79.47,97.53,1370.93
MACHINE-001,708,64.51274346932429,Warning,2025-10-21T11:33:07.577857Z,86.67,87.54,84.77,1472.5
MACHINE-001,709,64.46391238379108,Warning,2025-10-21T11:33:07.577857Z,85.69,84.1,87.71,1337.09
MACHINE-001,710,64.41269784623755,Warning,2025-10-21T11:33:07.577857Z,88.08,93.48,75.3,1370.88
MACHINE-001,711,64.36639659984353,Warning,2025-10-21T11:33:07.577857Z,82.09,88.6,87.2,1322.09
MACHINE-001,712,64.30934138397483,Warning,2025-10-21T11:33:07.577857Z,86.7,82.61,91.02,1525.94
MACHINE-001,713,64.26284365623752,Warning,2025-10-21T11:33:07.577857Z,90.81,82.73,88.98,1451.64
MACHINE-001,714,64.2170830716844,Warning,2025-10-21T11:33:07.577857Z,86.03,82.91,91.5,1444.93
MACHINE-001,715,64.17520319353876,Warning,2025-10-21T11:33:07.577857Z,82.12,89.31,82.0,1430.98
MACHINE-001,716,64.1292687465498,Warning,2025-10-21T11:33:07.577857Z,81.66,83.3,92.51,1484.64
MACHINE-001,717,64.08693693387521,Warning,2025-10-21T11:33:07.577857Z,84.99,101.32,81.67,1367.21
MACHINE-001,718,64.03208376969025,Warning,2025-10-21T11:33:07.577857Z,86.58,75.55,88.51,1424.58
MACHINE-001,719,63.98558256774913,Warning,2025-10-21T11:33:07.577857Z,86.49,93.29,83.15,1348.5
MACHINE-001,720,63.932215833929305,Warning,2025-10-21T11:33:07.577857Z,85.34,82.24,87.09,1501.43
MACHINE-001,721,63.87970633654441,Warning,2025-10-21T11:33:07.577857Z,90.1,89.26,84.36,1337.83
MACHINE-001,722,63.826811552198095,Warning,2025-10-21T11:33:07.577857Z,87.82,85.15,87.51,1447.26
MACHINE-001,723,63.76756555260284,Warning,2025-10-21T11:33:07.577857Z,91.01,88.71,84.57,1463.13
MACHINE-001,724,63.711915280974516,Warning,2025-10-21T11:33:07.577857Z,86.78,87.92,88.66,1347.14
MACHINE-001,725,63.66575535229889,Warning,2025-10-21T11:33:07.577857Z,84.88,91.0,89.71,1367.0
